# ---------------------------------- WARNING ----------------------------------------
# Some of the data that you have obtained from this U.S. Geological Survey database 
# may not have received Director's approval. Any such data values are qualified
# as provisional and are subject to revision. Provisional data are released on the
# condition that neither the USGS nor the United States Government may be held liable
# for any damages resulting from its use.
#
# Additional info: https://waterdata.usgs.gov/provisional-data-statement/
#
# Contact:   gs-w_waterdata_support@usgs.gov
# retrieved: 2025-10-30 12:55:20 EDT       (nadww01)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 03451500 FRENCH BROAD RIVER AT ASHEVILLE, NC
# -----------------------------------------------------------------------------------
#
# Data provided for site 03451500
#            TS   parameter     Description
#        249448       00400     pH, water, unfiltered, field, standard units
#        249452       00300     Dissolved oxygen, water, unfiltered, milligrams per liter
#        249456       00095     Specific conductance, water, unfiltered, microsiemens per centimeter at 25 degrees Celsius
#        308772       63160     Stream water level elevation above NAVD 1988, in feet
#        350941       63680     Turbidity, water, unfiltered, monochrome near infra-red LED light, 780-900 nm, detection angle 90 +-2.5 degrees, formazin nephelometric units (FNU), FINAL
#         90197       00010     Temperature, water, degrees Celsius
#         90198       00060     Discharge, cubic feet per second
#         90199       00065     Gage height, feet
#         90202       00045     Precipitation, total, inches
#
# Data-value qualification codes included in this output:
#        
#     A  Approved for publication -- Processing and review completed.
#     P  Provisional data subject to revision.
#     >  Actual value is known to be greater than reported value.
# 
agency_cd	site_no	datetime	tz_cd	249448_00400	249448_00400_cd	249452_00300	249452_00300_cd	249456_00095	249456_00095_cd	308772_63160	308772_63160_cd	350941_63680	350941_63680_cd	90197_00010	90197_00010_cd	90198_00060	90198_00060_cd	90199_00065	90199_00065_cd	90202_00045	90202_00045_cd
USGS	03451500	2024-09-25 09:30	EDT	7.0	A	7.5	A	49	A	1951.73	A	66.8	P	21.2	A	1310	A	1.80	A	0.00	A
USGS	03451500	2024-09-25 09:45	EDT	7.0	A	7.5	A	50	A	1951.73	A	64.1	P	21.2	A	1310	A	1.80	A	0.00	A
USGS	03451500	2024-09-25 10:00	EDT	7.0	A	7.5	A	50	A	1951.73	A	63.7	P	21.2	A	1310	A	1.80	A	0.00	A
USGS	03451500	2024-09-25 10:15	EDT	7.0	A	7.5	A	50	A	1951.72	A	59.5	P	21.2	A	1300	A	1.79	A	0.00	A
USGS	03451500	2024-09-25 10:30	EDT	7.0	A	7.5	A	50	A	1951.72	A	57.6	P	21.2	A	1300	A	1.79	A	0.00	A
USGS	03451500	2024-09-25 10:45	EDT	7.0	A	7.5	A	50	A	1951.72	A	54.3	P	21.3	A	1300	A	1.79	A	0.00	A
USGS	03451500	2024-09-25 11:00	EDT	7.0	A	7.5	A	50	A	1951.72	A	51.3	P	21.3	A	1300	A	1.79	A	0.00	A
USGS	03451500	2024-09-25 11:15	EDT	7.0	A	7.6	A	50	A	1951.73	A	48.4	P	21.4	A	1310	A	1.80	A	0.00	A
USGS	03451500	2024-09-25 11:30	EDT	7.0	A	7.6	A	50	A	1951.74	A	47.2	P	21.4	A	1330	A	1.81	A	0.00	A
USGS	03451500	2024-09-25 11:45	EDT	7.1	A	7.6	A	50	A	1951.74	A	44.6	P	21.5	A	1330	A	1.81	A	0.00	A
USGS	03451500	2024-09-25 12:00	EDT	7.1	A	7.6	A	50	A	1951.75	A	44.9	P	21.5	A	1340	A	1.82	A	0.00	A
USGS	03451500	2024-09-25 12:15	EDT	7.1	A	7.6	A	50	A	1951.76	A	42.9	P	21.5	A	1360	A	1.83	A	0.00	A
USGS	03451500	2024-09-25 12:30	EDT	7.1	A	7.6	A	50	A	1951.77	A	42.4	P	21.5	A	1370	A	1.84	A	0.00	A
USGS	03451500	2024-09-25 12:45	EDT	7.1	A	7.6	A	50	A	1951.79	A	41.4	P	21.5	A	1400	A	1.86	A	0.00	A
USGS	03451500	2024-09-25 13:00	EDT	7.1	A	7.6	A	50	A	1951.81	A	39.6	P	21.5	A	1430	A	1.88	A	0.00	A
USGS	03451500	2024-09-25 13:15	EDT	7.1	A	7.6	A	50	A	1951.83	A	39.8	P	21.5	A	1460	A	1.90	A	0.00	A
USGS	03451500	2024-09-25 13:30	EDT	7.1	A	7.6	A	50	A	1951.86	A	40.4	P	21.6	A	1500	A	1.93	A	0.00	A
USGS	03451500	2024-09-25 13:45	EDT	7.1	A	7.6	A	51	A	1951.88	A	42.9	P	21.7	A	1530	A	1.95	A	0.00	A
USGS	03451500	2024-09-25 14:00	EDT	7.1	A	7.6	A	51	A	1951.91	A	43.0	P	21.8	A	1580	A	1.98	A	0.00	A
USGS	03451500	2024-09-25 14:15	EDT	7.1	A	7.6	A	51	A	1951.94	A	42.5	P	21.9	A	1620	A	2.01	A	0.00	A
USGS	03451500	2024-09-25 14:30	EDT	7.1	A	7.6	A	51	A	1951.98	A	46.8	P	21.9	A	1690	A	2.05	A	0.00	A
USGS	03451500	2024-09-25 14:45	EDT	7.1	A	7.6	A	51	A	1952.01	A	46.8	P	22.0	A	1730	A	2.08	A	0.00	A
USGS	03451500	2024-09-25 15:00	EDT	7.1	A	7.6	A	51	A	1952.04	A	49.3	P	22.0	A	1780	A	2.11	A	0.00	A
USGS	03451500	2024-09-25 15:15	EDT	7.1	A	7.5	A	51	A	1952.07	A	48.6	P	22.0	A	1830	A	2.14	A	0.00	A
USGS	03451500	2024-09-25 15:30	EDT	7.1	A	7.5	A	51	A	1952.10	A	66.3	P	22.0	A	1880	A	2.17	A	0.00	A
USGS	03451500	2024-09-25 15:45	EDT	7.1	A	7.5	A	51	A	1952.12	A	57.0	P	22.0	A	1910	A	2.19	A	0.01	A
USGS	03451500	2024-09-25 16:00	EDT	7.1	A	7.5	A	52	A	1952.15	A	57.0	P	22.0	A	1960	A	2.22	A	0.00	A
USGS	03451500	2024-09-25 16:15	EDT	7.1	A	7.5	A	52	A	1952.18	A	55.7	P	22.0	A	2020	A	2.25	A	0.00	A
USGS	03451500	2024-09-25 16:30	EDT	7.1	A	7.5	A	52	A	1952.20	A	58.1	P	21.9	A	2050	A	2.27	A	0.00	A
USGS	03451500	2024-09-25 16:45	EDT	7.1	A	7.4	A	52	A	1952.22	A	60.0	P	21.9	A	2080	A	2.29	A	0.01	A
USGS	03451500	2024-09-25 17:00	EDT	7.1	A	7.4	A	52	A	1952.24	A	58.3	P	21.9	A	2110	A	2.31	A	0.03	A
USGS	03451500	2024-09-25 17:15	EDT	7.1	A	7.5	A	54	A	1952.29	A	124	P	21.9	A	2190	A	2.36	A	0.47	A
USGS	03451500	2024-09-25 17:30	EDT	7.1	A	7.6	A	54	A	1952.39	A	107	P	21.8	A	2350	A	2.46	A	0.31	A
USGS	03451500	2024-09-25 17:45	EDT	7.1	A	7.6	A	50	A	1952.64	A	118	P	21.7	A	2770	A	2.71	A	0.69	A
USGS	03451500	2024-09-25 18:00	EDT	7.0	A	7.7	A	47	A	1953.10	A	184	P	21.5	A	3610	A	3.17	A	0.33	A
USGS	03451500	2024-09-25 18:15	EDT	7.0	A	7.8	A	44	A	1953.46	A	334	P	21.2	A	4280	A	3.53	A	0.29	A
USGS	03451500	2024-09-25 18:30	EDT	6.6	A	7.8	A	49	A	1953.85	A	284	P	21.2	A	5070	A	3.92	A	0.22	A
USGS	03451500	2024-09-25 18:45	EDT	6.7	A	7.8	A	42	A	1954.23	A	276	P	21.0	A	5910	A	4.30	A	0.35	A
USGS	03451500	2024-09-25 19:00	EDT	6.4	A	8.1	A	35	A	1954.58	A	332	P	20.5	A	6720	A	4.65	A	0.16	A
USGS	03451500	2024-09-25 19:15	EDT	6.4	A	8.2	A	35	A	1954.83	A	418	P	20.0	A	7320	A	4.90	A	0.08	A
USGS	03451500	2024-09-25 19:30	EDT	6.5	A	8.2	A	38	A	1954.94	A	376	P	20.0	A	7590	A	5.01	A	0.07	A
USGS	03451500	2024-09-25 19:45	EDT	6.5	A	8.1	A	39	A	1954.99	A	359	P	20.0	A	7710	A	5.06	A	0.04	A
USGS	03451500	2024-09-25 20:00	EDT	6.5	A	7.9	A	40	A	1955.10	A	372	P	20.1	A	7960	A	5.17	A	0.09	A
USGS	03451500	2024-09-25 20:15	EDT	6.5	A	7.6	A	43	A	1955.27	A	357	P	20.3	A	8360	A	5.34	A	0.06	A
USGS	03451500	2024-09-25 20:30	EDT	6.4	A	7.5	A	43	A	1955.57	A	308	P	20.3	A	9080	A	5.64	A	0.01	A
USGS	03451500	2024-09-25 20:45	EDT	6.4	A	7.4	A	45	A	1955.74	A	369	P	20.3	A	9500	A	5.81	A	0.01	A
USGS	03451500	2024-09-25 21:00	EDT	6.3	A	7.3	A	46	A	1955.85	A	387	P	20.3	A	9780	A	5.92	A	0.11	A
USGS	03451500	2024-09-25 21:15	EDT	6.3	A	7.1	A	48	A	1955.95	A	398	P	20.2	A	10000	A	6.02	A	0.32	A
USGS	03451500	2024-09-25 21:30	EDT	6.3	A	7.2	A	47	A	1956.08	A	452	P	20.2	A	10400	A	6.15	A	0.04	A
USGS	03451500	2024-09-25 21:45	EDT	6.2	A	7.0	A	46	A	1956.23	A	450	P	20.2	A	10700	A	6.30	A	0.04	A
USGS	03451500	2024-09-25 22:00	EDT	6.4	A	6.8	A	48	A	1956.24	A	453	P	20.2	A	10800	A	6.31	A	0.02	A
USGS	03451500	2024-09-25 22:15	EDT	6.5	A	7.0	A	46	A	1956.25	A	393	P	20.1	A	10800	A	6.32	A	0.00	A
USGS	03451500	2024-09-25 22:30	EDT	6.6	A	7.1	A	44	A	1956.24	A	533	P	20.1	A	10800	A	6.31	A	0.00	A
USGS	03451500	2024-09-25 22:45	EDT	6.6	A	7.0	A	44	A	1956.25	A	479	P	20.1	A	10800	A	6.32	A	0.02	A
USGS	03451500	2024-09-25 23:00	EDT	6.6	A	6.9	A	44	A	1956.28	A	392	P	20.1	A	10900	A	6.35	A	0.05	A
USGS	03451500	2024-09-25 23:15	EDT	6.6	A	6.8	A	45	A	1956.34	A	410	P	20.0	A	11000	A	6.41	A	0.04	A
USGS	03451500	2024-09-25 23:30	EDT	6.6	A	7.0	A	44	A	1956.40	A	395	P	20.0	A	11200	A	6.47	A	0.02	A
USGS	03451500	2024-09-25 23:45	EDT	6.5	A	7.2	A	42	A	1956.45	A	504	P	20.0	A	11300	A	6.52	A	0.01	A
USGS	03451500	2024-09-26 00:00	EDT	6.5	A	7.1	A	42	A	1956.52	A	426	P	20.0	A	11500	A	6.59	A	0.00	A
USGS	03451500	2024-09-26 00:15	EDT	6.5	A	7.1	A	41	A	1956.53	A	372	P	20.0	A	11500	A	6.60	A	0.01	A
USGS	03451500	2024-09-26 00:30	EDT	6.6	A	7.2	A	44	A	1956.55	A	335	P	20.0	A	11600	A	6.62	A	0.00	A
USGS	03451500	2024-09-26 00:45	EDT	6.7	A	7.2	A	43	A	1956.57	A	381	P	20.0	A	11600	A	6.64	A	0.09	A
USGS	03451500	2024-09-26 01:00	EDT	6.7	A	7.0	A	45	A	1956.65	A	294	P	20.0	A	11800	A	6.72	A	0.08	A
USGS	03451500	2024-09-26 01:15	EDT	6.6	A			45	A	1956.73	A	307	P	20.0	A	12100	A	6.80	A	0.02	A
USGS	03451500	2024-09-26 01:30	EDT	6.6	A			45	A	1956.80	A	209	P	20.0	A	12200	A	6.87	A	0.03	A
USGS	03451500	2024-09-26 01:45	EDT	6.6	A			45	A	1956.87	A	185	P	20.0	A	12400	A	6.94	A	0.05	A
USGS	03451500	2024-09-26 02:00	EDT	6.5	A			47	A	1956.91	A	130	P	20.0	A	12500	A	6.98	A	0.10	A
USGS	03451500	2024-09-26 02:15	EDT	6.5	A			47	A	1957.03	A	144	P	19.9	A	12900	A	7.10	A	0.21	A
USGS	03451500	2024-09-26 02:30	EDT	6.5	A			43	A	1957.22	A	335	P	19.8	A	13400	A	7.29	A	0.34	A
USGS	03451500	2024-09-26 02:45	EDT	6.4	A			44	A	1957.51	A	281	P	19.8	A	14200	A	7.58	A	0.26	A
USGS	03451500	2024-09-26 03:00	EDT	6.4	A			43	A	1957.82	A	366	P	19.6	A	15100	A	7.89	A	0.13	A
USGS	03451500	2024-09-26 03:15	EDT	6.5	A			40	A	1957.94	A	354	P	19.6	A	15500	A	8.01	A	0.03	A
USGS	03451500	2024-09-26 03:30	EDT	6.5	A			40	A	1958.02	A	332	P	19.6	A	15700	A	8.09	A	0.05	A
USGS	03451500	2024-09-26 03:45	EDT	6.5	A			41	A	1958.06	A	327	P	19.6	A	15800	A	8.13	A	0.11	A
USGS	03451500	2024-09-26 04:00	EDT	6.5	A			39	A	1958.17	A	385	P	19.6	A	16100	A	8.24	A	0.09	A
USGS	03451500	2024-09-26 04:15	EDT	6.4	A			39	A	1958.29	A	368	P	19.6	A	16500	A	8.36	A	0.03	A
USGS	03451500	2024-09-26 04:30	EDT	6.5	A			39	A	1958.36	A	353	P	19.5	A	16700	A	8.43	A	0.01	A
USGS	03451500	2024-09-26 04:45	EDT	6.5	A			38	A	1958.40	A	392	P	19.5	A	16800	A	8.47	A	0.03	A
USGS	03451500	2024-09-26 05:00	EDT	6.6	A			39	A	1958.45	A	353	P	19.5	A	17000	A	8.52	A	0.03	A
USGS	03451500	2024-09-26 05:15	EDT	6.5	A			38	A	1958.49	A	304	P	19.5	A	17100	A	8.56	A	0.04	A
USGS	03451500	2024-09-26 05:30	EDT	6.5	A			39	A	1958.58	A	305	P	19.5	A	17400	A	8.65	A	0.07	A
USGS	03451500	2024-09-26 05:45	EDT	6.6	A			40	A	1958.62	A	288	P	19.4	A	17500	A	8.69	A	0.08	A
USGS	03451500	2024-09-26 06:00	EDT	6.6	A			40	A	1958.69	A	289	P	19.4	A	17700	A	8.76	A	0.10	A
USGS	03451500	2024-09-26 06:15	EDT	6.5	A			41	A	1958.77	A			19.4	A	17900	A	8.84	A	0.08	A
USGS	03451500	2024-09-26 06:30	EDT	6.5	A			42	A	1958.82	A			19.4	A	18100	A	8.89	A	0.06	A
USGS	03451500	2024-09-26 06:45	EDT	6.5	A			43	A	1958.85	A			19.3	A	18200	A	8.92	A	0.09	A
USGS	03451500	2024-09-26 07:00	EDT	6.6	A			44	A	1958.93	A			19.3	A	18400	A	9.00	A	0.13	A
USGS	03451500	2024-09-26 07:15	EDT	6.5	A			46	A	1959.07	A			19.2	A	18900	A	9.14	A	0.14	A
USGS	03451500	2024-09-26 07:30	EDT	6.5	A			47	A	1959.21	A			19.2	A	19300	A	9.28	A	0.03	A
USGS	03451500	2024-09-26 07:45	EDT	6.5	A			48	A	1959.28	A			19.2	A	19500	A	9.35	A	0.03	A
USGS	03451500	2024-09-26 08:00	EDT	6.6	A			49	A	1959.33	A			19.2	A	19700	A	9.40	A	0.13	A
USGS	03451500	2024-09-26 08:15	EDT	6.6	A			49	A	1959.44	A			19.2	A	20000	A	9.51	A	0.25	A
USGS	03451500	2024-09-26 08:30	EDT	6.5	A			50	A	1959.61	A			19.2	A	20600	A	9.68	A	0.13	A
USGS	03451500	2024-09-26 08:45	EDT	6.5	A			51	A	1959.78	A			19.2	A	21100	A	9.85	A	0.07	A
USGS	03451500	2024-09-26 09:00	EDT	6.5	A			52	A	1959.88	A			19.2	A	21500	A	9.95	A	0.06	A
USGS	03451500	2024-09-26 09:15	EDT	6.6	A			53	A	1959.95	A			19.1	A	21700	A	10.02	A	0.05	A
USGS	03451500	2024-09-26 09:30	EDT	6.6	A			54	A	1960.02	A			19.1	A	21900	A	10.09	A	0.14	A
USGS	03451500	2024-09-26 09:45	EDT	6.6	A			55	A	1960.05	A			19.1	A	22000	A	10.12	A	0.02	A
USGS	03451500	2024-09-26 10:00	EDT	6.7	A			56	A	1960.12	A			19.1	A	22300	A	10.19	A	0.02	A
USGS	03451500	2024-09-26 10:15	EDT	6.7	A			57	A	1960.16	A			19.1	A	22400	A	10.23	A	0.04	A
USGS	03451500	2024-09-26 10:30	EDT	6.7	A			58	A	1960.19	A			19.1	A	22500	A	10.26	A	0.02	A
USGS	03451500	2024-09-26 10:45	EDT	6.8	A			60	A	1960.21	A	229	P	19.1	A	22600	A	10.28	A	0.01	A
USGS	03451500	2024-09-26 11:00	EDT	6.8	A			61	A	1960.25	A	224	P	19.1	A	22700	A	10.32	A	0.01	A
USGS	03451500	2024-09-26 11:15	EDT	6.8	A			62	A	1960.27	A			19.1	A	22800	A	10.34	A	0.00	A
USGS	03451500	2024-09-26 11:30	EDT	6.8	A			63	A	1960.26	A			19.1	A	22700	A	10.33	A	0.01	A
USGS	03451500	2024-09-26 11:45	EDT	6.8	A			63	A	1960.27	A	224	P	19.0	A	22800	A	10.34	A	0.01	A
USGS	03451500	2024-09-26 12:00	EDT	6.8	A			64	A	1960.27	A	229	P	19.0	A	22800	A	10.34	A	0.01	A
USGS	03451500	2024-09-26 12:15	EDT	6.9	A			64	A	1960.25	A	207	P	19.0	A	22700	A	10.32	A	0.01	A
USGS	03451500	2024-09-26 12:30	EDT	6.9	A			65	A	1960.27	A	228	P	19.0	A	22800	A	10.34	A	0.00	A
USGS	03451500	2024-09-26 12:45	EDT	6.9	A			65	A	1960.21	A	200	P	19.1	A	22600	A	10.28	A	0.01	A
USGS	03451500	2024-09-26 13:00	EDT	6.9	A			65	A	1960.22	A	236	P	19.0	A	22600	A	10.29	A	0.01	A
USGS	03451500	2024-09-26 13:15	EDT	6.9	A			66	A	1960.18	A	202	P	19.1	A	22500	A	10.25	A	0.01	A
USGS	03451500	2024-09-26 13:30	EDT	6.9	A			66	A	1960.17	A	187	P	19.0	A	22400	A	10.24	A	0.02	A
USGS	03451500	2024-09-26 13:45	EDT	6.8	A			66	A	1960.14	A	185	P	19.0	A	22300	A	10.21	A	0.00	A
USGS	03451500	2024-09-26 14:00	EDT	6.9	A			66	A	1960.12	A	174	P	19.0	A	22300	A	10.19	A	0.02	A
USGS	03451500	2024-09-26 14:15	EDT	6.9	A			66	A	1960.08	A	185	P	19.0	A	22100	A	10.15	A	0.03	A
USGS	03451500	2024-09-26 14:30	EDT	6.8	A			66	A	1960.08	A	159	P	19.0	A	22100	A	10.15	A	0.05	A
USGS	03451500	2024-09-26 14:45	EDT	6.8	A			66	A	1960.06	A			19.0	A	22100	A	10.13	A	0.02	A
USGS	03451500	2024-09-26 15:00	EDT	6.8	A			67	A	1960.03	A	170	P	19.0	A	22000	A	10.10	A	0.02	A
USGS	03451500	2024-09-26 15:15	EDT	6.9	A			67	A	1960.00	A	183	P	19.1	A	21900	A	10.07	A	0.01	A
USGS	03451500	2024-09-26 15:30	EDT	6.9	A			67	A	1960.00	A	157	P	19.1	A	21900	A	10.07	A	0.03	A
USGS	03451500	2024-09-26 15:45	EDT	6.9	A			67	A	1959.97	A	165	P	19.1	A	21800	A	10.04	A	0.06	A
USGS	03451500	2024-09-26 16:00	EDT	6.9	A			68	A	1959.94	A	142	P	19.1	A	21700	A	10.01	A	0.09	A
USGS	03451500	2024-09-26 16:15	EDT	6.9	A			68	A	1959.96	A	165	P	19.1	A	21700	A	10.03	A	0.04	A
USGS	03451500	2024-09-26 16:30	EDT	6.9	A			69	A	1959.97	A	139	P	19.1	A	21800	A	10.04	A	0.01	A
USGS	03451500	2024-09-26 16:45	EDT	6.9	A			69	A	1959.96	A	153	P	19.1	A	21800	A	10.03	A	0.02	A
USGS	03451500	2024-09-26 17:00	EDT	6.9	A			70	A	1959.96	A	131	P	19.1	A	21800	A	10.03	A	0.06	A
USGS	03451500	2024-09-26 17:15	EDT	6.9	A			70	A	1959.95	A	135	P	19.1	A	21800	A	10.02	A	0.03	A
USGS	03451500	2024-09-26 17:30	EDT	6.9	A			70	A	1959.94	A	133	P	19.1	A	21800	A	10.01	A	0.04	A
USGS	03451500	2024-09-26 17:45	EDT	6.9	A			71	A	1959.93	A	131	P	19.1	A	21900	A	10.00	A	0.04	A
USGS	03451500	2024-09-26 18:00	EDT	6.9	A			71	A	1959.97	A	146	P	19.1	A	22000	A	10.04	A	0.05	A
USGS	03451500	2024-09-26 18:15	EDT	6.9	A			72	A	1959.99	A	133	P	19.1	A	22200	A	10.06	A	0.04	A
USGS	03451500	2024-09-26 18:30	EDT	6.9	A			72	A	1960.02	A	123	P	19.1	A	22300	A	10.09	A	0.02	A
USGS	03451500	2024-09-26 18:45	EDT	6.9	A			71	A	1960.02	A			19.1	A	22400	A	10.09	A	0.01	A
USGS	03451500	2024-09-26 19:00	EDT	6.9	A			68	A	1960.06	A	114	P	19.1	A	22600	A	10.13	A	0.01	A
USGS	03451500	2024-09-26 19:15	EDT	6.9	A			65	A	1960.08	A	126	P	19.1	A	22700	A	10.15	A	0.01	A
USGS	03451500	2024-09-26 19:30	EDT	6.9	A			64	A	1960.11	A	126	P	19.1	A	22800	A	10.18	A	0.01	A
USGS	03451500	2024-09-26 19:45	EDT	6.9	A			61	A	1960.13	A	141	P	19.1	A	22900	A	10.20	A	0.02	A
USGS	03451500	2024-09-26 20:00	EDT	6.9	A			60	A	1960.19	A	118	P	19.1	A	23200	A	10.26	A	0.03	A
USGS	03451500	2024-09-26 20:15	EDT	6.9	A			60	A	1960.25	A	109	P	19.1	A	23400	A	10.32	A	0.01	A
USGS	03451500	2024-09-26 20:30	EDT	6.9	A			61	A	1960.27	A	144	P	19.1	A	23600	A	10.34	A	0.01	A
USGS	03451500	2024-09-26 20:45	EDT	6.9	A			61	A	1960.33	A	136	P	19.1	A	23800	A	10.40	A	0.03	A
USGS	03451500	2024-09-26 21:00	EDT	6.9	A			61	A	1960.37	A	127	P	19.1	A	24000	A	10.44	A	0.05	A
USGS	03451500	2024-09-26 21:15	EDT	6.9	A			62	A	1960.42	A	127	P	19.1	A	24200	A	10.49	A	0.06	A
USGS	03451500	2024-09-26 21:30	EDT	6.9	A			62	A	1960.49	A	126	P	19.1	A	24500	A	10.56	A	0.08	A
USGS	03451500	2024-09-26 21:45	EDT	6.9	A			61	A	1960.57	A	127	P	19.1	A	24800	A	10.64	A	0.04	A
USGS	03451500	2024-09-26 22:00	EDT	6.9	A			60	A	1960.66	A	137	P	19.1	A	25200	A	10.73	A	0.08	A
USGS	03451500	2024-09-26 22:15	EDT	6.8	A			59	A	1960.74	A	154	P	19.1	A	25500	A	10.81	A	0.04	A
USGS	03451500	2024-09-26 22:30	EDT	6.9	A			58	A	1960.81	A	150	P	19.1	A	25800	A	10.88	A	0.04	A
USGS	03451500	2024-09-26 22:45	EDT	6.9	A			57	A	1960.86	A	132	P	19.1	A	26100	A	10.93	A	0.13	A
USGS	03451500	2024-09-26 23:00	EDT	6.9	A			57	A	1960.94	A	129	P	19.1	A	26400	A	11.01	A	0.03	A
USGS	03451500	2024-09-26 23:15	EDT	6.9	A			56	A	1961.04	A	127	P	19.0	A	26800	A	11.11	A	0.08	A
USGS	03451500	2024-09-26 23:30	EDT	6.9	A			56	A	1961.09	A	115	P	19.0	A	27000	A	11.16	A	0.03	A
USGS	03451500	2024-09-26 23:45	EDT	6.9	A			55	A	1961.21	A	107	P	19.0	A	27500	A	11.28	A	0.07	A
USGS	03451500	2024-09-27 00:00	EDT	6.9	A			54	A	1961.26	A	112	P	19.0	A	27700	A	11.33	A	0.02	A
USGS	03451500	2024-09-27 00:15	EDT	6.9	A			53	A	1961.34	A	130	P	19.0	A	28100	A	11.41	A	0.02	A
USGS	03451500	2024-09-27 00:30	EDT	7.0	A			51	A	1961.40	A	144	P	19.0	A	28400	A	11.47	A	0.01	A
USGS	03451500	2024-09-27 00:45	EDT	7.0	A			51	A	1961.48	A	191	P	19.0	A	28700	A	11.55	A	0.01	A
USGS	03451500	2024-09-27 01:00	EDT	7.0	A			50	A	1961.52	A	171	P	19.0	A	28900	A	11.59	A	0.02	A
USGS	03451500	2024-09-27 01:15	EDT	7.0	A			51	A	1961.59	A	133	P	19.0	A	29200	A	11.66	A	0.02	A
USGS	03451500	2024-09-27 01:30	EDT	7.0	A			51	A	1961.68	A	136	P	19.0	A	29600	A	11.75	A	0.04	A
USGS	03451500	2024-09-27 01:45	EDT	7.0	A			51	A	1961.76	A	146	P	19.0	A	29900	A	11.83	A	0.04	A
USGS	03451500	2024-09-27 02:00	EDT	7.0	A			52	A	1961.78	A	165	P	19.0	A	30100	A	11.85	A	0.03	A
USGS	03451500	2024-09-27 02:15	EDT	7.0	A			52	A	1961.87	A	159	P	19.0	A	30500	A	11.94	A	0.03	A
USGS	03451500	2024-09-27 02:30	EDT	7.0	A			54	A	1961.90	A	156	P	19.0	A	30600	A	11.97	A	0.05	A
USGS	03451500	2024-09-27 02:45	EDT	7.0	A			55	A	1961.97	A	137	P	19.0	A	30900	A	12.04	A	0.07	A
USGS	03451500	2024-09-27 03:00	EDT	7.0	A			56	A	1962.01	A	144	P	19.0	A	31200	A	12.08	A	0.04	A
USGS	03451500	2024-09-27 03:15	EDT	7.0	A			58	A	1962.08	A	128	P	19.0	A	31500	A	12.15	A	0.04	A
USGS	03451500	2024-09-27 03:30	EDT	7.0	A			60	A	1962.18	A	141	P	19.0	A	31900	A	12.25	A	0.04	A
USGS	03451500	2024-09-27 03:45	EDT	7.0	A			62	A	1962.26	A	150	P	19.0	A	32300	A	12.33	A	0.01	A
USGS	03451500	2024-09-27 04:00	EDT	7.0	A			63	A	1962.33	A	158	P	19.0	A	32600	A	12.40	A	0.06	A
USGS	03451500	2024-09-27 04:15	EDT	7.0	A			64	A	1962.39	A	160	P	19.0	A	32900	A	12.46	A	0.07	A
USGS	03451500	2024-09-27 04:30	EDT	7.0	A			63	A	1962.44	A	140	P	19.0	A	33100	A	12.51	A	0.03	A
USGS	03451500	2024-09-27 04:45	EDT	7.0	A			61	A	1962.49	A	145	P	19.0	A	33400	A	12.56	A	0.03	A
USGS	03451500	2024-09-27 05:00	EDT	7.0	A			60	A	1962.57	A	139	P	19.0	A	33700	A	12.64	A	0.07	A
USGS	03451500	2024-09-27 05:15	EDT	7.0	A			58	A	1962.63	A	167	P	19.0	A	34000	A	12.70	A	0.08	A
USGS	03451500	2024-09-27 05:30	EDT	7.0	A			57	A	1962.70	A	134	P	19.0	A	34300	A	12.77	A	0.07	A
USGS	03451500	2024-09-27 05:45	EDT	7.1	A			55	A	1962.82	A	150	P	19.0	A	34900	A	12.89	A	0.06	A
USGS	03451500	2024-09-27 06:00	EDT	7.0	A			52	A	1962.90	A	151	P	19.0	A	35200	A	12.97	A	0.07	A
USGS	03451500	2024-09-27 06:15	EDT	7.0	A			50	A	1962.99	A			19.0	A	35600	A	13.06	A	0.09	A
USGS	03451500	2024-09-27 06:30	EDT	6.9	A	7.2	A	49	A	1963.08	A	131	P	19.0	A	36000	A	13.15	A	0.11	A
USGS	03451500	2024-09-27 06:45	EDT	6.8	A	7.3	A	48	A	1963.17	A	167	P	19.0	A	36500	A	13.24	A	0.10	A
USGS	03451500	2024-09-27 07:00	EDT	6.8	A	7.3	A	48	A	1963.32	A	179	P	19.0	A	37100	A	13.39	A	0.15	A
USGS	03451500	2024-09-27 07:15	EDT	6.8	A	7.3	A	48	A	1963.43	A	143	P	19.0	A	37600	A	13.50	A	0.09	A
USGS	03451500	2024-09-27 07:30	EDT	6.8	A	7.3	A	45	A	1963.53	A	150	P	19.1	A	38100	A	13.60	A	0.09	A
USGS	03451500	2024-09-27 07:45	EDT	6.8	A	7.3	A	44	A	1963.66	A	160	P	19.1	A	38600	A	13.73	A	0.13	A
USGS	03451500	2024-09-27 08:00	EDT	6.8	A	7.3	A	42	A	1963.78	A	146	P	19.1	A	39200	A	13.85	A	0.12	A
USGS	03451500	2024-09-27 08:15	EDT	6.8	A	7.3	A	41	A	1963.94	A	151	P	19.1	A	39900	A	14.01	A	0.17	A
USGS	03451500	2024-09-27 08:30	EDT	6.7	A	7.3	A	41	A	1964.07	A	185	P	19.1	A	40500	A	14.14	A	0.12	A
USGS	03451500	2024-09-27 08:45	EDT	6.7	A	7.4	A	41	A	1964.26	A	151	P	19.2	A	40900	A	14.33	A	0.13	A
